"","family","genus"
"51158","Sciuridae","Sciurus"
"51159","Sciuridae","Sciurus"
"51160","Sciuridae","Sciurus"
"51161","Sciuridae","Sciurus"
"51162","Sciuridae","Sciurus"
"51163","Sciuridae","Sciurus"
"51164","Sciuridae","Sciurus"
"51165","Sciuridae","Sciurus"
"51166","Sciuridae","Sciurus"
"51167","Sciuridae","Sciurus"
"51168","Sciuridae","Sciurus"
"51169","Sciuridae","Sciurus"
"51170","Sciuridae","Sciurus"
"51171","Sciuridae","Sciurus"
"51172","Sciuridae","Sciurus"
"51173","Sciuridae","Sciurus"
"51174","Sciuridae","Sciurus"
"51175","Sciuridae","Sciurus"
"51176","Sciuridae","Sciurus"
"51177","Sciuridae","Sciurus"
"51178","Sciuridae","Sciurus"
"51179","Sciuridae","Sciurus"
"51180","Sciuridae","Sciurus"
"51181","Sciuridae","Sciurus"
"51182","Sciuridae","Sciurus"
"51183","Sciuridae","Sciurus"
"51184","Sciuridae","Sciurus"
"51185","Sciuridae","Sciurus"
"51186","Sciuridae","Sciurus"
"51187","Sciuridae","Sciurus"
"51188","Sciuridae","Sciurus"
"51189","Sciuridae","Sciurus"
"51190","Sciuridae","Sciurus"
"51191","Sciuridae","Sciurus"
"51192","Sciuridae","Sciurus"
"51193","Sciuridae","Sciurus"
"51194","Sciuridae","Sciurus"
"51195","Sciuridae","Sciurus"
"51196","Sciuridae","Sciurus"
"51197","Sciuridae","Sciurus"
"51198","Sciuridae","Sciurus"
"51199","Sciuridae","Sciurus"
"51200","Sciuridae","Sciurus"
"51201","Sciuridae","Sciurus"
"51202","Sciuridae","Sciurus"
"51203","Sciuridae","Sciurus"
"51204","Sciuridae","Sciurus"
"51205","Sciuridae","Sciurus"
"51206","Sciuridae","Sciurus"
"51207","Sciuridae","Sciurus"
"51208","Sciuridae","Sciurus"
"51209","Sciuridae","Sciurus"
"51210","Sciuridae","Sciurus"
"51211","Sciuridae","Sciurus"
"51212","Sciuridae","Sciurus"
"51213","Sciuridae","Sciurus"
"51214","Sciuridae","Sciurus"
"51215","Sciuridae","Sciurus"
"51216","Sciuridae","Sciurus"
"51217","Sciuridae","Sciurus"
"51218","Sciuridae","Sciurus"
"51219","Sciuridae","Sciurus"
"51220","Sciuridae","Sciurus"
"51221","Sciuridae","Sciurus"
"51222","Sciuridae","Sciurus"
"51223","Sciuridae","Sciurus"
"51224","Sciuridae","Sciurus"
"51225","Sciuridae","Sciurus"
"51226","Sciuridae","Sciurus"
"51227","Sciuridae","Sciurus"
"51228","Sciuridae","Sciurus"
"51229","Sciuridae","Sciurus"
"51230","Sciuridae","Sciurus"
"51231","Sciuridae","Sciurus"
"51232","Sciuridae","Sciurus"
"51233","Sciuridae","Sciurus"
"51234","Sciuridae","Sciurus"
"51235","Sciuridae","Sciurus"
"51236","Sciuridae","Sciurus"
"51237","Sciuridae","Sciurus"
"51238","Sciuridae","Sciurus"
"51239","Sciuridae","Sciurus"
"51240","Sciuridae","Sciurus"
"51241","Sciuridae","Sciurus"
"51242","Sciuridae","Sciurus"
"51243","Sciuridae","Sciurus"
"51244","Sciuridae","Sciurus"
"51245","Sciuridae","Sciurus"
"51246","Sciuridae","Sciurus"
"51247","Sciuridae","Sciurus"
"51248","Sciuridae","Sciurus"
"51249","Sciuridae","Sciurus"
"51250","Sciuridae","Sciurus"
"51251","Sciuridae","Sciurus"
"51252","Sciuridae","Sciurus"
"51253","Sciuridae","Sciurus"
"51254","Sciuridae","Sciurus"
"51255","Sciuridae","Sciurus"
"51256","Sciuridae","Sciurus"
"51257","Sciuridae","Sciurus"
"51258","Sciuridae","Sciurus"
"51259","Sciuridae","Sciurus"
"51260","Sciuridae","Sciurus"
"51261","Sciuridae","Sciurus"
"51262","Sciuridae","Sciurus"
"51263","Sciuridae","Sciurus"
"51264","Sciuridae","Sciurus"
"51265","Sciuridae","Sciurus"
"51266","Sciuridae","Sciurus"
"51267","Sciuridae","Sciurus"
"51268","Sciuridae","Sciurus"
"51269","Sciuridae","Sciurus"
"51270","Sciuridae","Sciurus"
"51271","Sciuridae","Sciurus"
"51272","Sciuridae","Sciurus"
"51273","Sciuridae","Sciurus"
"51274","Sciuridae","Sciurus"
"51275","Sciuridae","Sciurus"
"51276","Sciuridae","Sciurus"
"51277","Sciuridae","Sciurus"
"51278","Sciuridae","Sciurus"
"51279","Sciuridae","Sciurus"
"51280","Sciuridae","Sciurus"
"51281","Sciuridae","Sciurus"
"51282","Sciuridae","Sciurus"
"51283","Sciuridae","Sciurus"
"51284","Sciuridae","Sciurus"
"51285","Sciuridae","Sciurus"
"51286","Sciuridae","Sciurus"
"51287","Sciuridae","Sciurus"
"51288","Sciuridae","Sciurus"
"51289","Sciuridae","Sciurus"
"51290","Sciuridae","Sciurus"
"51291","Sciuridae","Sciurus"
"51292","Sciuridae","Sciurus"
"51293","Sciuridae","Sciurus"
"51294","Sciuridae","Sciurus"
"51295","Sciuridae","Sciurus"
"51296","Sciuridae","Sciurus"
"51297","Sciuridae","Sciurus"
"51298","Sciuridae","Sciurus"
"51299","Sciuridae","Sciurus"
"51300","Sciuridae","Sciurus"
"51301","Sciuridae","Sciurus"
"51302","Sciuridae","Sciurus"
"51303","Sciuridae","Sciurus"
"51304","Sciuridae","Sciurus"
"51305","Sciuridae","Sciurus"
"51306","Sciuridae","Sciurus"
"51307","Sciuridae","Sciurus"
"51308","Sciuridae","Sciurus"
"51309","Sciuridae","Sciurus"
"51310","Sciuridae","Sciurus"
"51311","Sciuridae","Sciurus"
"51312","Sciuridae","Sciurus"
"51313","Sciuridae","Sciurus"
"51314","Sciuridae","Sciurus"
"51315","Sciuridae","Sciurus"
"51316","Sciuridae","Sciurus"
"51317","Sciuridae","Sciurus"
"51318","Sciuridae","Sciurus"
"51319","Sciuridae","Sciurus"
"51320","Sciuridae","Sciurus"
"51321","Sciuridae","Sciurus"
"51322","Sciuridae","Sciurus"
"51323","Sciuridae","Sciurus"
"51324","Sciuridae","Sciurus"
"51325","Sciuridae","Sciurus"
"51326","Sciuridae","Sciurus"
"51327","Sciuridae","Sciurus"
"51328","Sciuridae","Sciurus"
"51329","Sciuridae","Sciurus"
"51330","Sciuridae","Sciurus"
"51331","Sciuridae","Sciurus"
"51332","Sciuridae","Sciurus"
"51333","Sciuridae","Sciurus"
"51334","Sciuridae","Sciurus"
"51335","Sciuridae","Sciurus"
"51336","Sciuridae","Sciurus"
"51337","Sciuridae","Sciurus"
"51338","Sciuridae","Sciurus"
"51339","Sciuridae","Sciurus"
"51340","Sciuridae","Sciurus"
"51341","Sciuridae","Sciurus"
"51342","Sciuridae","Sciurus"
"51343","Sciuridae","Sciurus"
"51344","Sciuridae","Sciurus"
"51345","Sciuridae","Sciurus"
"51346","Sciuridae","Sciurus"
"51347","Sciuridae","Sciurus"
"51348","Sciuridae","Sciurus"
"51349","Sciuridae","Sciurus"
"51350","Sciuridae","Sciurus"
"51351","Sciuridae","Sciurus"
"51352","Sciuridae","Sciurus"
"51353","Sciuridae","Sciurus"
"51354","Sciuridae","Sciurus"
"51355","Sciuridae","Sciurus"
"51356","Sciuridae","Sciurus"
"51357","Sciuridae","Sciurus"
"51358","Sciuridae","Sciurus"
"51359","Sciuridae","Sciurus"
"51360","Sciuridae","Sciurus"
"51361","Sciuridae","Sciurus"
"51362","Sciuridae","Sciurus"
"51363","Sciuridae","Sciurus"
"51364","Sciuridae","Sciurus"
"51365","Sciuridae","Sciurus"
"51366","Sciuridae","Sciurus"
"51367","Sciuridae","Sciurus"
"51368","Sciuridae","Sciurus"
"51369","Sciuridae","Sciurus"
"51370","Sciuridae","Sciurus"
"51371","Sciuridae","Sciurus"
"51372","Sciuridae","Sciurus"
"51373","Sciuridae","Sciurus"
"51374","Sciuridae","Sciurus"
"51375","Sciuridae","Sciurus"
"51376","Sciuridae","Sciurus"
"51377","Sciuridae","Sciurus"
"51378","Sciuridae","Sciurus"
"51379","Sciuridae","Sciurus"
"51380","Sciuridae","Sciurus"
"51381","Sciuridae","Sciurus"
"51382","Sciuridae","Sciurus"
"51383","Sciuridae","Sciurus"
"51384","Sciuridae","Sciurus"
"51385","Sciuridae","Sciurus"
"51386","Sciuridae","Sciurus"
"51387","Sciuridae","Sciurus"
"51388","Sciuridae","Sciurus"
"51389","Sciuridae","Sciurus"
"51390","Sciuridae","Sciurus"
"51391","Sciuridae","Sciurus"
"51392","Sciuridae","Sciurus"
"51393","Sciuridae","Sciurus"
"51394","Sciuridae","Sciurus"
"51395","Sciuridae","Sciurus"
"51396","Sciuridae","Sciurus"
"51397","Sciuridae","Sciurus"
"51398","Sciuridae","Sciurus"
"51399","Sciuridae","Sciurus"
"51400","Sciuridae","Sciurus"
"51401","Sciuridae","Sciurus"
"51402","Sciuridae","Sciurus"
"51403","Sciuridae","Sciurus"
"51404","Sciuridae","Sciurus"
"51405","Sciuridae","Sciurus"
"51406","Sciuridae","Sciurus"
"51407","Sciuridae","Sciurus"
"51408","Sciuridae","Sciurus"
"51409","Sciuridae","Sciurus"
"51410","Sciuridae","Sciurus"
"51411","Sciuridae","Sciurus"
"51412","Sciuridae","Sciurus"
"51413","Sciuridae","Sciurus"
"51414","Sciuridae","Sciurus"
"51415","Sciuridae","Sciurus"
"51416","Sciuridae","Sciurus"
"51417","Sciuridae","Sciurus"
"51418","Sciuridae","Sciurus"
"51419","Sciuridae","Sciurus"
"51420","Sciuridae","Sciurus"
"51421","Sciuridae","Sciurus"
"51422","Sciuridae","Sciurus"
"51423","Sciuridae","Sciurus"
"51424","Sciuridae","Sciurus"
"51425","Sciuridae","Sciurus"
"51426","Sciuridae","Sciurus"
"51427","Sciuridae","Sciurus"
"51428","Sciuridae","Sciurus"
"51429","Sciuridae","Sciurus"
"51430","Sciuridae","Sciurus"
"51431","Sciuridae","Sciurus"
"51432","Sciuridae","Sciurus"
"51433","Sciuridae","Sciurus"
"51434","Sciuridae","Sciurus"
"51435","Sciuridae","Sciurus"
"51436","Sciuridae","Sciurus"
"51437","Sciuridae","Sciurus"
"51438","Sciuridae","Sciurus"
"51439","Sciuridae","Sciurus"
"51440","Sciuridae","Sciurus"
"51441","Sciuridae","Sciurus"
"51442","Sciuridae","Sciurus"
"51443","Sciuridae","Sciurus"
"51444","Sciuridae","Sciurus"
"51445","Sciuridae","Sciurus"
"51446","Sciuridae","Sciurus"
"51447","Sciuridae","Sciurus"
"51448","Sciuridae","Sciurus"
"51449","Sciuridae","Sciurus"
"51450","Sciuridae","Sciurus"
"51451","Sciuridae","Sciurus"
"51452","Sciuridae","Sciurus"
"51453","Sciuridae","Sciurus"
"51454","Sciuridae","Sciurus"
"51455","Sciuridae","Sciurus"
"51456","Sciuridae","Sciurus"
"51457","Sciuridae","Sciurus"
"51458","Sciuridae","Sciurus"
"51459","Sciuridae","Sciurus"
"51460","Sciuridae","Sciurus"
"51461","Sciuridae","Sciurus"
"51462","Sciuridae","Sciurus"
"51463","Sciuridae","Sciurus"
"51464","Sciuridae","Sciurus"
"51465","Sciuridae","Sciurus"
"51466","Sciuridae","Sciurus"
"51467","Sciuridae","Sciurus"
"51468","Sciuridae","Sciurus"
"51469","Sciuridae","Sciurus"
"51470","Sciuridae","Sciurus"
"51471","Sciuridae","Sciurus"
"51472","Sciuridae","Sciurus"
"51473","Sciuridae","Sciurus"
"51474","Sciuridae","Sciurus"
"51475","Sciuridae","Sciurus"
"51476","Sciuridae","Sciurus"
"51477","Sciuridae","Sciurus"
"51478","Sciuridae","Sciurus"
"51479","Sciuridae","Sciurus"
"51480","Sciuridae","Sciurus"
"51481","Sciuridae","Sciurus"
"51482","Sciuridae","Sciurus"
"51483","Sciuridae","Sciurus"
"51484","Sciuridae","Sciurus"
"51485","Sciuridae","Sciurus"
"51486","Sciuridae","Sciurus"
"51487","Sciuridae","Sciurus"
"51488","Sciuridae","Sciurus"
"51489","Sciuridae","Sciurus"
"51490","Sciuridae","Sciurus"
"51491","Sciuridae","Sciurus"
"51492","Sciuridae","Sciurus"
"51493","Sciuridae","Sciurus"
"51494","Sciuridae","Sciurus"
"51495","Sciuridae","Sciurus"
"51496","Sciuridae","Sciurus"
"51497","Sciuridae","Sciurus"
"51498","Sciuridae","Sciurus"
"51499","Sciuridae","Sciurus"
"51500","Sciuridae","Sciurus"
"51501","Sciuridae","Sciurus"
"51502","Sciuridae","Sciurus"
"51503","Sciuridae","Sciurus"
"51504","Sciuridae","Sciurus"
"51505","Sciuridae","Sciurus"
"51506","Sciuridae","Sciurus"
"51507","Sciuridae","Sciurus"
"51508","Sciuridae","Sciurus"
"51509","Sciuridae","Sciurus"
